@relation tj_stream-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
0.138801,0.802816,0
0.107413,0.86993,0
0.153524,0.836424,0
0.113581,0.861356,0
0.138138,0.812138,0
0.154531,0.793286,0
0.10649,0.718419,0
0.142895,0.767776,0
0.146663,0.85732,0
0.136579,0.769902,0
0.148584,0.709098,0
0.109635,0.855086,0
0.15559,0.818067,0
0.133595,0.782502,0
0.117714,0.714,0
0.139724,0.760544,0
0.138533,0.866646,0
0.119036,0.824421,0
0.143292,0.817409,0
0.135527,0.823255,0
0.105368,0.722842,0
0.113582,0.816166,0
0.105948,0.707373,0
0.129871,0.754935,0
0.146491,0.722526,0
0.149371,0.819755,0
0.13421,0.762473,0
0.133496,0.831039,0
0.145454,0.753778,0
0.125977,0.755828,0
0.122502,0.805736,0
0.116847,0.727886,0
0.15542,0.8585,0
0.154149,0.850012,0
0.106775,0.82573,0
0.154905,0.878229,0
0.142618,0.879327,0
0.148503,0.804167,0
0.123886,0.783317,0
0.155129,0.821656,0
0.112018,0.735677,0
0.149111,0.830615,0
0.116517,0.80371,0
0.141826,0.773874,0
0.131823,0.763801,0
0.13906,0.75338,0
0.143198,0.782382,0
0.116696,0.725222,0
0.112074,0.838498,0
0.128015,0.771113,0
0.113527,0.811898,0
0.12087,0.7967,0
0.113202,0.873313,0
0.130529,0.7902,0
0.138922,0.822714,0
0.156545,0.800715,0
0.110158,0.872688,0
0.130988,0.814054,0
0.129552,0.730935,0
0.151982,0.847601,0
0.128328,0.712491,0
0.129283,0.764416,0
0.135721,0.863151,0
0.116827,0.748485,0
0.143008,0.826546,0
0.150489,0.808368,0
0.119657,0.749066,0
0.153994,0.714902,0
0.145169,0.750038,0
0.139955,0.756341,0
0.15127,0.817258,0
0.140276,0.72364,0
0.14999,0.791708,0
0.146672,0.829342,0
0.13159,0.819705,0
0.133428,0.739116,0
0.148831,0.816654,0
0.146829,0.762549,0
0.107928,0.730572,0
0.157396,0.76962,0
0.146594,0.853793,0
0.156251,0.879927,0
0.139593,0.790129,0
0.116299,0.716318,0
0.133098,0.781607,0
0.145175,0.72898,0
0.118585,0.766821,0
0.152628,0.869775,0
0.128197,0.705934,0
0.106225,0.794538,0
0.133698,0.831962,0
0.108528,0.879062,0
0.135542,0.856344,0
0.156469,0.842409,0
0.112416,0.765311,0
0.139429,0.727763,0
0.155265,0.87457,0
0.128409,0.801332,0
0.10837,0.794576,0
0.156657,0.822248,0
0.143822,0.811989,0
0.134861,0.746346,0
0.145713,0.734485,0
0.118132,0.786628,0
0.129413,0.828424,0
0.146643,0.723064,0
0.140837,0.755779,0
0.137204,0.734794,0
0.147004,0.774948,0
0.139603,0.83655,0
0.135379,0.817047,0
0.148749,0.8258,0
0.149055,0.738403,0
0.135656,0.709162,0
0.124536,0.814828,0
0.148341,0.709919,0
0.144956,0.875631,0
0.133355,0.796022,0
0.13489,0.76212,0
0.132718,0.832934,0
0.147277,0.787529,0
0.105452,0.766913,0
0.131859,0.806875,0
0.106856,0.872005,0
0.132609,0.813247,0
0.153057,0.837833,0
0.132328,0.706819,0
0.111806,0.734902,0
0.126989,0.743231,0
0.107315,0.726588,0
0.150697,0.780947,0
0.150905,0.742439,0
0.137298,0.85517,0
0.129439,0.869094,0
0.150586,0.751805,0
0.150429,0.797734,0
0.132182,0.709939,0
0.132233,0.805976,0
0.109494,0.875178,0
0.116213,0.810932,0
0.153919,0.854922,0
0.117963,0.861941,0
0.123716,0.860834,0
0.106622,0.740294,0
0.153375,0.835439,0
0.136373,0.84809,0
0.108099,0.711423,0
0.138504,0.786,0
0.131444,0.711404,0
0.121278,0.798246,0
0.117059,0.814813,0
0.111316,0.835363,0
0.111126,0.716296,0
0.141103,0.830424,0
0.154834,0.758464,0
0.153583,0.871416,0
0.150965,0.860559,0
0.14112,0.710846,0
0.147491,0.865435,0
0.154284,0.875987,0
0.128746,0.735754,0
0.144726,0.861229,0
0.13511,0.832072,0
0.153581,0.845535,0
0.133447,0.741325,0
0.114126,0.742828,0
0.125523,0.867783,0
0.121311,0.841303,0
0.146893,0.75074,0
0.10546,0.808948,0
0.15099,0.815351,0
0.140543,0.815194,0
0.133507,0.769404,0
0.134443,0.849496,0
0.145205,0.745084,0
0.128987,0.757854,0
0.150749,0.86548,0
0.121158,0.817852,0
0.151995,0.741862,0
0.137343,0.764234,0
0.134374,0.819091,0
0.151148,0.779759,0
0.14924,0.748482,0
0.156601,0.862457,0
0.129518,0.744152,0
0.151811,0.775755,0
0.120481,0.756037,0
0.149732,0.769923,0
0.119689,0.869391,0
0.117234,0.810453,0
0.1292,0.808792,0
0.154121,0.751346,0
0.119416,0.737044,0
0.141505,0.860794,0
0.137121,0.717375,0
0.137059,0.85858,0
0.130132,0.866253,0
0.138299,0.881608,0
0.112367,0.717115,0
0.119831,0.796986,0
0.141351,0.806917,0
0.121962,0.84286,0
0.127662,0.781188,0
0.135317,0.774693,0
0.141741,0.825577,0
0.151564,0.737963,0
0.122691,0.720359,0
0.128918,0.769198,0
0.119982,0.718164,0
0.112279,0.717903,0
0.132099,0.803812,0
0.149274,0.816312,0
0.121466,0.783882,0
0.127505,0.81858,0
0.125943,0.843913,0
0.106682,0.727141,0
0.143343,0.752108,0
0.133772,0.871588,0
0.140249,0.852643,0
0.123488,0.794167,0
0.147255,0.724846,0
0.143763,0.856624,0
0.123555,0.758211,0
0.138806,0.752227,0
0.131444,0.835204,0
0.123514,0.799677,0
0.111668,0.835542,0
0.125426,0.837843,0
0.123183,0.787099,0
0.108547,0.719708,0
0.154485,0.870324,0
0.135274,0.858417,0
0.146269,0.791412,0
0.142988,0.785085,0
0.107541,0.752372,0
0.14736,0.770825,0
0.123503,0.779947,0
0.137696,0.842765,0
0.146491,0.791286,0
0.10532,0.728935,0
0.11873,0.81632,0
0.128224,0.833205,0
0.151065,0.835077,0
0.106488,0.851787,0
0.152315,0.865074,0
0.113764,0.836922,0
0.12242,0.852748,0
0.142455,0.851152,0
0.144203,0.80605,0
0.115034,0.856125,0
0.133722,0.882071,0
0.113596,0.879295,0
0.142771,0.803942,0
0.137542,0.846203,0
0.141642,0.864184,0
0.122802,0.790836,0
0.129168,0.872472,0
0.141012,0.841104,0
0.106421,0.847919,0
0.130239,0.863532,0
0.146544,0.786416,0
0.106256,0.796401,0
0.11573,0.873884,0
0.14774,0.73945,0
0.143777,0.844759,0
0.135536,0.834317,0
0.142571,0.75388,0
0.156165,0.799674,0
0.125436,0.842113,0
0.127877,0.853122,0
0.121802,0.810519,0
0.137508,0.71734,0
0.142729,0.747597,0
0.112124,0.796486,0
0.151708,0.77864,0
0.123541,0.877515,0
0.149173,0.865964,0
0.105276,0.75756,0
0.123611,0.809337,0
0.106536,0.817756,0
0.131629,0.721407,0
0.153137,0.759018,0
0.138716,0.772116,0
0.130968,0.87052,0
0.150861,0.824529,0
0.120532,0.759405,0
0.107932,0.842752,0
0.124588,0.784343,0
0.119396,0.859787,0
0.120603,0.865709,0
0.109845,0.867752,0
0.146766,0.727242,0
0.123851,0.730954,0
0.112223,0.796961,0
0.149974,0.756222,0
0.144593,0.794553,0
0.127209,0.715278,0
0.115085,0.789012,0
0.131085,0.870024,0
0.132965,0.745088,0
0.121449,0.749557,0
0.157331,0.87484,0
0.151675,0.822028,0
0.124909,0.767855,0
0.11834,0.872478,0
0.117938,0.812989,0
0.157543,0.801183,0
0.117715,0.759663,0
0.124425,0.820308,0
0.113292,0.815717,0
0.129252,0.747749,0
0.144286,0.872661,0
0.13008,0.809123,0
0.1329,0.821889,0
0.157691,0.764721,0
0.109347,0.796845,0
0.120817,0.840986,0
0.150009,0.741871,0
0.129355,0.88127,0
0.136047,0.754789,0
0.129701,0.721151,0
0.133337,0.779525,0
0.118511,0.855776,0
0.147468,0.746222,0
0.117365,0.880927,0
0.139306,0.726488,0
0.152213,0.716474,0
0.132197,0.713369,0
0.155717,0.872523,0
0.109483,0.76315,0
0.135789,0.788897,0
0.129164,0.809817,0
0.127501,0.882325,0
0.133161,0.715027,0
0.116019,0.758138,0
0.14585,0.811591,0
0.113312,0.828082,0
0.125966,0.753953,0
0.137584,0.866551,0
0.128628,0.875753,0
0.108136,0.845123,0
0.13337,0.869598,0
0.144362,0.761313,0
0.136453,0.861299,0
0.138435,0.767645,0
0.117299,0.837342,0
0.149787,0.744828,0
0.105599,0.787499,0
0.107457,0.763124,0
0.11822,0.757633,0
0.137424,0.707543,0
0.139156,0.797504,0
0.139099,0.718723,0
0.156656,0.737479,0
0.151041,0.863451,0
0.111144,0.808786,0
0.115399,0.71339,0
0.153007,0.811762,0
0.124624,0.803025,0
0.134018,0.763977,0
0.154518,0.874864,0
0.123206,0.770778,0
0.107952,0.825082,0
0.120164,0.771981,0
0.116047,0.75323,0
0.151254,0.860972,0
0.137362,0.747619,0
0.142963,0.81199,0
0.155685,0.791272,0
0.139995,0.798169,0
0.121865,0.743445,0
0.152079,0.724791,0
0.137339,0.838594,0
0.117056,0.865041,0
0.13212,0.788825,0
0.134083,0.783675,0
0.141131,0.707171,0
0.117252,0.837408,0
0.135625,0.760329,0
0.105288,0.804686,0
0.107231,0.846638,0
0.134167,0.712552,0
0.150133,0.818296,0
0.129343,0.84111,0
0.154726,0.830635,0
0.138507,0.849574,0
0.14392,0.765804,0
0.138163,0.766511,0
0.147099,0.837105,0
0.114196,0.795928,0
0.11452,0.709566,0
0.137468,0.792911,0
0.105779,0.765517,0
0.144187,0.865143,0
0.114445,0.82358,0
0.108197,0.84759,0
0.128523,0.87762,0
0.117234,0.775848,0
0.125458,0.874066,0
0.112096,0.784187,0
0.126544,0.756527,0
0.155982,0.784718,0
0.114444,0.706098,0
0.113099,0.760507,0
0.146821,0.759014,0
0.13844,0.756695,0
0.13711,0.712888,0
0.112119,0.783785,0
0.134164,0.850395,0
0.117188,0.849395,0
0.114391,0.832114,0
0.143351,0.763896,0
0.10846,0.741572,0
0.138087,0.840907,0
0.124564,0.789577,0
0.147346,0.737,0
0.10935,0.837128,0
0.118254,0.877169,0
0.111253,0.79205,0
0.155119,0.745894,0
0.157524,0.827042,0
0.125877,0.760484,0
0.138262,0.762751,0
0.128078,0.771859,0
0.143176,0.845629,0
0.138647,0.739266,0
0.113998,0.781289,0
0.155671,0.761067,0
0.11552,0.723716,0
0.117118,0.76299,0
0.154787,0.855876,0
0.145096,0.806425,0
0.115236,0.760021,0
0.110148,0.75956,0
0.123023,0.83177,0
0.114431,0.817432,0
0.150936,0.730712,0
0.118067,0.733794,0
0.117603,0.787341,0
0.143845,0.875011,0
0.121579,0.879219,0
0.134702,0.793661,0
0.125065,0.800943,0
0.145438,0.715527,0
0.129349,0.844105,0
0.140508,0.733351,0
0.148116,0.854027,0
0.115547,0.815493,0
0.131644,0.873089,0
0.131987,0.848135,0
0.137063,0.797206,0
0.133877,0.767444,0
0.138795,0.858611,0
0.115326,0.776873,0
0.107492,0.862588,0
0.1205,0.751289,0
0.142018,0.785609,0
0.112538,0.778268,0
0.106605,0.855001,0
0.146642,0.868634,0
0.13321,0.717612,0
0.111149,0.77602,0
0.131383,0.868818,0
0.126558,0.709803,0
0.145021,0.769802,0
0.146511,0.749155,0
0.147622,0.741005,0
0.152926,0.787306,0
0.152036,0.751538,0
0.112411,0.733403,0
0.143239,0.768287,0
0.136766,0.799014,0
0.127435,0.764426,0
0.157452,0.800505,0
0.120778,0.747563,0
0.148597,0.813683,0
0.121781,0.868632,0
0.137191,0.738564,0
0.121567,0.82353,0
0.146844,0.859923,0
0.127618,0.73206,0
0.105846,0.779326,0
0.154966,0.753621,0
0.130836,0.763186,0
0.156553,0.767502,0
0.125465,0.861984,0
0.130475,0.865473,0
0.137519,0.757759,0
0.113489,0.761146,0
0.14579,0.77333,0
0.124033,0.855422,0
0.147484,0.870166,0
0.143591,0.820069,0
0.143917,0.849518,0
0.156762,0.721209,0
0.124793,0.736722,0
0.133785,0.862609,0
0.139362,0.766392,0
0.113911,0.874423,0
0.143147,0.815944,0
0.151481,0.727457,0
0.122443,0.710234,0
0.132499,0.830863,0
0.156423,0.732404,0
0.147904,0.839713,0
0.150788,0.759015,0
0.136135,0.779474,0
0.134415,0.799991,0
0.148541,0.859655,0
0.145965,0.770233,0
0.142894,0.763389,0
0.132471,0.801574,0
0.150934,0.814449,0
0.110861,0.802241,0
0.125563,0.783757,0
0.108573,0.813551,0
0.134536,0.82876,0
0.144181,0.821705,0
0.15462,0.762091,0
0.127179,0.841348,0
0.141636,0.850412,0
0.133127,0.842471,0
0.107674,0.870009,0
0.154381,0.816516,0
0.135082,0.748837,0
0.127119,0.734038,0
0.145715,0.71464,0
0.138629,0.747168,0
0.132948,0.841145,0
0.145558,0.820004,0
0.154361,0.707233,0
0.127906,0.73802,0
0.116063,0.789026,0
0.118742,0.840214,0
0.136759,0.84708,0
0.135995,0.855063,0
0.127522,0.756454,0
0.140908,0.711281,0
0.137893,0.786703,0
0.152884,0.776423,0
0.116135,0.75582,0
0.132978,0.798281,0
0.113416,0.75779,0
0.120661,0.732979,0
0.136965,0.760957,0
0.115929,0.870312,0
0.123708,0.841172,0
0.123698,0.724683,0
0.109226,0.752495,0
0.135568,0.811007,0
0.148789,0.787935,0
0.107468,0.784071,0
0.150646,0.744621,0
0.149003,0.853329,0
0.113997,0.846578,0
0.136016,0.71055,0
0.113014,0.799943,0
0.151204,0.841251,0
0.149266,0.812899,0
0.119798,0.809926,0
0.145056,0.751612,0
0.121408,0.854949,0
0.155893,0.841664,0
0.107108,0.707747,0
0.131066,0.769507,0
0.113068,0.830153,0
0.155139,0.747481,0
0.107684,0.862718,0
0.109107,0.844934,0
0.120468,0.874267,0
0.109089,0.778529,0
0.138621,0.74857,0
0.148698,0.869828,0
0.151755,0.822107,0
0.150919,0.719179,0
0.120819,0.840598,0
0.111936,0.797776,0
0.125077,0.851425,0
0.137861,0.834293,0
0.153281,0.771345,0
0.146414,0.71103,0
0.129202,0.777729,0
0.143255,0.782635,0
0.12406,0.746591,0
0.106519,0.737612,0
0.144945,0.845884,0
0.145028,0.754376,0
0.119022,0.758055,0
0.10724,0.806863,0
0.149408,0.855479,0
0.121336,0.807023,0
0.12915,0.760285,0
0.128891,0.792903,0
0.128056,0.735959,0
0.139253,0.763647,0
0.125035,0.739875,0
0.126797,0.766277,0
0.145328,0.811605,0
0.145796,0.773353,0
0.114189,0.861124,0
0.134229,0.753055,0
0.137542,0.736326,0
0.131614,0.773573,0
0.110785,0.759187,0
0.116698,0.730246,0
0.126742,0.777647,0
0.11425,0.860464,0
0.116382,0.783136,0
0.116941,0.782577,0
0.130104,0.804346,0
0.125982,0.84362,0
0.124922,0.716579,0
0.143962,0.872768,0
0.126116,0.881878,0
0.117335,0.754743,0
0.107203,0.826518,0
0.143722,0.804615,0
0.126187,0.764968,0
0.121636,0.820756,0
0.105985,0.742024,0
0.12002,0.863077,0
0.106731,0.72914,0
0.155934,0.786993,0
0.156865,0.871099,0
0.152736,0.839692,0
0.132824,0.784124,0
0.12772,0.742342,0
0.127683,0.706486,0
0.127712,0.787952,0
0.119675,0.835004,0
0.138714,0.773139,0
0.132597,0.873157,0
0.111234,0.866393,0
0.154362,0.874758,0
0.132841,0.837432,0
0.151376,0.747513,0
0.113634,0.755044,0
0.124719,0.731636,0
0.110668,0.85691,0
0.133454,0.818293,0
0.150737,0.83904,0
0.152366,0.80767,0
0.120203,0.862636,0
0.110414,0.829577,0
0.140602,0.733298,0
0.129711,0.761094,0
0.109673,0.816778,0
0.116383,0.818901,0
0.064137,0.707064,0
0.095803,0.757286,0
0.069269,0.759932,0
0.068542,0.75938,0
0.099562,0.734147,0
0.069451,0.75491,0
0.057948,0.757787,0
0.067417,0.716084,0
0.071694,0.754727,0
0.080299,0.713475,0
0.083415,0.709133,0
0.092233,0.727713,0
0.074419,0.71999,0
0.075533,0.760281,0
0.070434,0.747656,0
0.101796,0.755341,0
0.080385,0.738511,0
0.092565,0.742973,0
0.09774,0.755886,0
0.07235,0.718372,0
0.072723,0.738421,0
0.060361,0.720217,0
0.09546,0.749611,0
0.066649,0.74698,0
0.069243,0.723412,0
0.082342,0.761195,0
0.087553,0.71245,0
0.0849,0.746637,0
0.090973,0.763949,0
0.063038,0.742451,0
0.074144,0.734386,0
0.0886,0.708811,0
0.087757,0.734422,0
0.064637,0.75428,0
0.101931,0.729818,0
0.058626,0.72634,0
0.074547,0.714029,0
0.096489,0.734744,0
0.064828,0.748536,0
0.059919,0.725087,0
0.069922,0.714265,0
0.072086,0.762048,0
0.072127,0.761998,0
0.065026,0.736988,0
0.055768,0.76229,0
0.094357,0.73385,0
0.075494,0.73967,0
0.084999,0.756431,0
0.096455,0.730077,0
0.060236,0.755316,0
0.104454,0.742399,0
0.099257,0.738692,0
0.091098,0.74601,0
0.085424,0.715562,0
0.077058,0.744266,0
0.065181,0.751454,0
0.094656,0.750471,0
0.092091,0.733479,0
0.084095,0.758649,0
0.087516,0.724065,0
0.096624,0.733696,0
0.090025,0.714591,0
0.057864,0.721998,0
0.094005,0.750479,0
0.073608,0.707516,0
0.093905,0.755243,0
0.079814,0.750953,0
0.085697,0.742649,0
0.072186,0.736155,0
0.054967,0.724529,0
0.092283,0.717041,0
0.090846,0.717576,0
0.101257,0.740346,0
0.05706,0.712606,0
0.104808,0.732812,0
0.098191,0.746139,0
0.072535,0.748097,0
0.075859,0.732781,0
0.096423,0.732007,0
0.063079,0.709365,0
0.082396,0.727213,0
0.103285,0.710463,0
0.086136,0.75114,0
0.059965,0.751669,0
0.069836,0.747262,0
0.056862,0.724903,0
0.057357,0.756331,0
0.063593,0.756044,0
0.082513,0.741651,0
0.104144,0.723333,0
0.054172,0.761705,0
0.100255,0.735541,0
0.05935,0.711122,0
0.065036,0.744999,0
0.090342,0.750469,0
0.059214,0.71312,0
0.06193,0.713825,0
0.101652,0.735035,0
0.086045,0.752117,0
0.089862,0.759402,0
0.068072,0.761411,0
0.093177,0.748506,0
0.096007,0.762775,0
0.083687,0.757659,0
0.099429,0.707088,0
0.097296,0.711963,0
0.069203,0.745484,0
0.10418,0.746923,0
0.057057,0.735058,0
0.086232,0.764521,0
0.074705,0.733545,0
0.103492,0.717432,0
0.103902,0.750736,0
0.076048,0.740063,0
0.087782,0.751311,0
0.077722,0.744352,0
0.090465,0.736721,0
0.081651,0.711907,0
0.101804,0.714902,0
0.072077,0.711401,0
0.096139,0.718404,0
0.079006,0.741342,0
0.061945,0.737641,0
0.088298,0.737041,0
0.084495,0.721703,0
0.091005,0.723738,0
0.08236,0.761478,0
0.07888,0.745166,0
0.102125,0.751877,0
0.093494,0.71585,0
0.054531,0.74932,0
0.098017,0.707604,0
0.062627,0.740329,0
0.071639,0.727363,0
0.097937,0.732168,0
0.09343,0.763627,0
0.06987,0.708154,0
0.071699,0.706642,0
0.057379,0.717792,0
0.10424,0.721042,0
0.055383,0.759925,0
0.079018,0.751624,0
0.067433,0.742266,0
0.063973,0.76008,0
0.075229,0.746006,0
0.067984,0.762532,0
0.101879,0.72191,0
0.059844,0.753499,0
0.053918,0.7248,0
0.065831,0.727603,0
0.062642,0.763354,0
0.06664,0.75842,0
0.095683,0.710079,0
0.063482,0.719237,0
0.063422,0.728012,0
0.07226,0.758483,0
0.088424,0.715177,0
0.09101,0.707311,0
0.088653,0.757236,0
0.067519,0.736958,0
0.097067,0.74527,0
0.065837,0.716534,0
0.088281,0.756936,0
0.103736,0.715188,0
0.077699,0.744492,0
0.075274,0.747277,0
0.087388,0.754383,0
0.052776,0.70716,0
0.06783,0.741183,0
0.064134,0.732139,0
0.087813,0.731753,0
0.063586,0.742989,0
0.065186,0.713145,0
0.104195,0.712981,0
0.054428,0.745295,0
0.059482,0.744077,0
0.10448,0.738269,0
0.056389,0.739646,0
0.080405,0.748652,0
0.096054,0.762633,0
0.0851,0.716766,0
0.088479,0.734167,0
0.074352,0.737309,0
0.07993,0.715065,0
0.103958,0.707934,0
0.058207,0.720185,0
0.070257,0.73147,0
0.057049,0.738556,0
0.052713,0.720516,0
0.064014,0.738394,0
0.098136,0.711411,0
0.073152,0.70713,0
0.092037,0.712734,0
0.077745,0.713956,0
0.088576,0.708103,0
0.055132,0.73057,0
0.099494,0.721803,0
0.052992,0.720667,0
0.098168,0.75605,0
0.078199,0.716364,0
0.088051,0.728488,0
0.097992,0.752631,0
0.069609,0.741426,0
0.05582,0.745911,0
0.080989,0.741115,0
0.083528,0.73928,0
0.098333,0.754603,0
0.078784,0.729487,0
0.086317,0.745975,0
0.093402,0.721742,0
0.081399,0.761662,0
0.073226,0.747185,0
0.068591,0.744772,0
0.103902,0.71195,0
0.089016,0.7137,0
0.071483,0.721195,0
0.097045,0.754893,0
0.102346,0.730936,0
0.075628,0.735253,0
0.056526,0.716852,0
0.105152,0.71969,0
0.080597,0.710448,0
0.05675,0.757131,0
0.082458,0.75828,0
0.053077,0.762249,0
0.095385,0.756611,0
0.066141,0.724944,0
0.100265,0.749781,0
0.100498,0.725899,0
0.094945,0.74769,0
0.083934,0.717793,0
0.08865,0.722233,0
0.079933,0.739538,0
0.054423,0.712953,0
0.079248,0.748016,0
0.087334,0.764636,0
0.065844,0.717514,0
0.065351,0.718964,0
0.101328,0.757524,0
0.083608,0.728459,0
0.085442,0.70592,0
0.068266,0.724765,0
0.085612,0.709425,0
0.066276,0.738753,0
0.064949,0.743045,0
0.094194,0.730782,0
0.093933,0.707374,0
0.100508,0.75713,0
0.07859,0.741759,0
0.082168,0.756547,0
0.068653,0.7414,0
0.085076,0.706459,0
0.083001,0.713078,0
0.079296,0.736989,0
0.056119,0.731219,0
0.089804,0.737158,0
0.070127,0.729928,0
0.072717,0.755632,0
0.052772,0.736115,0
0.063503,0.752701,0
0.099632,0.708014,0
0.073836,0.740016,0
0.057544,0.715841,0
0.103057,0.741514,0
0.092307,0.723806,0
0.096908,0.741471,0
0.096616,0.761655,0
0.092833,0.709926,0
0.057522,0.735312,0
0.076458,0.727458,0
0.074151,0.725588,0
0.081205,0.718193,0
0.072552,0.762061,0
0.057727,0.712068,0
0.095838,0.744963,0
0.060858,0.730181,0
0.052816,0.725473,0
0.087448,0.72585,0
0.071518,0.708754,0
0.054984,0.756774,0
0.078144,0.763192,0
0.102037,0.734892,0
0.054777,0.711084,0
0.094471,0.730201,0
0.090655,0.751615,0
0.092403,0.709487,0
0.095945,0.706011,0
0.104712,0.719403,0
0.102963,0.728848,0
0.088755,0.714606,0
0.100732,0.747897,0
0.089464,0.742198,0
0.07836,0.709735,0
0.06626,0.714233,0
0.074019,0.757095,0
0.067053,0.72933,0
0.054164,0.762075,0
0.097249,0.751701,0
0.084204,0.748963,0
0.082279,0.753154,0
0.081713,0.720365,0
0.064562,0.751444,0
0.082376,0.761934,0
0.081965,0.762839,0
0.078392,0.748953,0
0.060706,0.715865,0
0.102061,0.710827,0
0.075462,0.748757,0
0.053733,0.721172,0
0.05291,0.711685,0
0.073508,0.759792,0
0.059406,0.737181,0
0.104579,0.738495,0
0.101246,0.746493,0
0.064257,0.708323,0
0.065806,0.762591,0
0.094874,0.746333,0
0.064665,0.748079,0
0.097127,0.727116,0
0.099951,0.709199,0
0.066219,0.760671,0
0.056683,0.754655,0
0.066473,0.759054,0
0.098576,0.709351,0
0.104399,0.721033,0
0.101489,0.752662,0
0.086599,0.706733,0
0.104315,0.711525,0
0.076209,0.711444,0
0.060657,0.738539,0
0.053931,0.736103,0
0.054751,0.71321,0
0.068612,0.730339,0
0.053429,0.734553,0
0.059859,0.71185,0
0.094556,0.713866,0
0.058276,0.758481,0
0.054172,0.721994,0
0.093048,0.750553,0
0.056442,0.743217,0
0.101754,0.753037,0
0.055103,0.742434,0
0.080916,0.709567,0
0.081181,0.736166,0
0.082358,0.746857,0
0.058662,0.738014,0
0.066622,0.737219,0
0.069589,0.73795,0
0.078372,0.761761,0
0.062063,0.740567,0
0.054336,0.730116,0
0.088765,0.728527,0
0.068967,0.760022,0
0.067669,0.717899,0
0.066587,0.720021,0
0.081275,0.714222,0
0.075886,0.708698,0
0.089298,0.729169,0
0.055949,0.715034,0
0.076772,0.755048,0
0.103368,0.757032,0
0.094003,0.712933,0
0.062536,0.742046,0
0.091259,0.764441,0
0.070996,0.725455,0
0.085177,0.737458,0
0.078666,0.726031,0
0.079546,0.71483,0
0.086352,0.733974,0
0.080673,0.730019,0
0.086586,0.723298,0
0.096709,0.71028,0
0.104927,0.762741,0
0.05305,0.716704,0
0.06103,0.739671,0
0.078233,0.706757,0
0.080901,0.756843,0
0.098068,0.738525,0
0.091847,0.745356,0
0.089336,0.762964,0
0.086004,0.757671,0
0.078212,0.711833,0
0.07958,0.761672,0
0.104263,0.728423,0
0.105174,0.721651,0
0.093867,0.762376,0
0.092488,0.74341,0
0.06513,0.736517,0
0.071812,0.763431,0
0.075443,0.754414,0
0.083928,0.7192,0
0.064144,0.733633,0
0.093541,0.713057,0
0.098449,0.734555,0
0.054578,0.736637,0
0.065171,0.759982,0
0.069417,0.726881,0
0.075109,0.710444,0
0.096127,0.743,0
0.076064,0.756474,0
0.494076,0.515978,0
0.519467,0.429604,1
0.501699,0.612879,0
0.483718,0.463295,1
0.498222,0.408953,1
0.522252,0.556506,0
0.52317,0.563853,0
0.512758,0.377829,1
0.518264,0.471312,0
0.474244,0.399178,1
0.501162,0.454155,1
0.485979,0.465498,1
0.511389,0.581631,0
0.512191,0.617273,0
0.477401,0.297385,1
0.524355,0.36001,1
0.505649,0.357529,1
0.501537,0.471277,0
0.520742,0.361896,1
0.475547,0.552478,0
0.488694,0.480485,0
0.488097,0.640881,0
0.498542,0.301689,1
0.526078,0.364729,1
0.511703,0.364376,1
0.477123,0.317785,1
0.504899,0.371355,1
0.502423,0.595209,0
0.498222,0.599839,0
0.515368,0.508009,0
0.492306,0.372773,1
0.505695,0.528088,0
0.499726,0.563611,0
0.518155,0.35144,1
0.520896,0.450109,1
0.501286,0.463038,1
0.496094,0.357423,1
0.492771,0.567927,0
0.510522,0.562577,0
0.517476,0.479887,0
0.501662,0.341661,1
0.485159,0.308319,1
0.516567,0.558214,0
0.515241,0.644217,0
0.482673,0.615983,0
0.525574,0.33074,1
0.523827,0.354948,1
0.510399,0.608251,0
0.485426,0.630678,0
0.490943,0.506788,0
0.478995,0.459613,1
0.485421,0.375606,1
0.484083,0.573643,0
0.481706,0.361551,1
0.48036,0.363698,1
0.526233,0.514278,0
0.492507,0.304701,1
0.511352,0.646873,0
0.500002,0.426473,1
0.507686,0.56732,0
0.526112,0.482129,0
0.50504,0.567326,0
0.494884,0.427523,1
0.48857,0.605185,0
0.521758,0.635386,0
0.490068,0.319946,1
0.504779,0.320536,1
0.516486,0.605064,0
0.477518,0.377123,1
0.497716,0.388047,1
0.509839,0.352949,1
0.523849,0.481633,0
0.501901,0.389424,1
0.520344,0.372136,1
0.486998,0.312893,1
0.522859,0.371775,1
0.508486,0.554958,0
0.515634,0.626438,0
0.512402,0.58486,0
0.492095,0.410433,1
0.500902,0.527834,0
0.501013,0.423378,1
0.480826,0.610258,0
0.519853,0.337323,1
0.488322,0.587479,0
0.510243,0.405406,1
0.490678,0.521554,0
0.493933,0.589731,0
0.478465,0.608157,0
0.500598,0.598674,0
0.493425,0.606156,0
0.497599,0.340008,1
0.496356,0.528193,0
0.478532,0.484303,0
0.502028,0.400213,1
0.502757,0.621645,0
0.490775,0.387735,1
0.497803,0.379071,1
0.485908,0.406403,1
0.479988,0.625708,0
0.474836,0.547649,0
0.511484,0.534133,0
0.513747,0.594226,0
0.512344,0.570025,0
0.505734,0.444677,1
0.508027,0.498899,0
0.490414,0.492973,0
0.477007,0.332416,1
0.524145,0.575598,0
0.490743,0.587621,0
0.490642,0.569195,0
0.506289,0.294622,1
0.504838,0.45212,1
