@relation normalized_sea-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute '# x1' numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute class {0,1}

@data
0.68905,0.64076,0.047445,0
0.481815,0.542909,0.094506,0
0.800992,0.230294,0.079824,0
0.231499,0.897415,0.304818,1
0.197609,0.962052,0.19566,1
0.474673,0.381168,0.315118,0
0.183514,0.222782,0.687975,1
0.493931,0.683963,0.678408,1
0.324706,0.725881,0.292656,1
0.268775,0.387189,0.02302,1
0.617496,0.102867,0.350366,0
0.000277,0.655212,0.600419,1
0.617236,0.796109,0.911479,0
0.177265,0.22659,0.035413,0
0.44939,0.723417,0.127087,1
0.40736,0.805524,0.126288,1
0.531381,0.418971,0.538589,1
0.806166,0.561636,0.869934,1
0.664514,0.220293,0.272646,0
0.875508,0.873095,0.862692,1
0.669175,0.774169,0.584653,1
0.000754,0.620094,0.207212,1
0.343493,0.334324,0.393463,0
0.139837,0.519779,0.482919,1
0.938751,0.0215,0.471375,0
0.58315,0.341303,0.168561,0
0.561611,0.441234,0.912468,1
0.314313,0.775158,0.929872,1
0.549302,0.514521,0.829937,1
0.134605,0.03714,0.000188,0
0.371485,0.393677,0.228943,0
0.913458,0.711891,0.182533,1
0.733399,0.653936,0.59712,1
0.995238,0.765711,0.564212,1
0.206932,0.476675,0.993979,1
0.251819,0.92385,0.504732,1
0.43835,0.334664,0.351174,0
0.371825,0.351387,0.051041,0
0.745072,0.28001,0.254626,0
0.9919,0.437185,0.510732,1
0.091113,0.107844,0.041828,1
0.873558,0.606068,0.6432,0
0.082735,0.637175,0.601738,1
0.561,0.106462,0.135665,0
0.441145,0.486866,0.572308,1
0.838258,0.623378,0.556281,1
0.90339,0.810937,0.241846,1
0.248108,0.752607,0.620585,1
0.860455,0.662442,0.42557,1
0.268495,0.068762,0.814508,1
0.705946,0.416241,0.685793,1
0.522719,0.821489,0.266287,1
0.308338,0.838625,0.776841,1
0.461981,0.333117,0.72993,1
0.144043,0.971808,0.260646,1
0.724383,0.881262,0.731383,1
0.543679,0.156945,0.318839,0
0.225733,0.133339,0.163395,0
0.549595,0.849218,0.198614,0
0.670677,0.464928,0.036161,0
0.303537,0.813032,0.125599,1
0.146138,0.855559,0.130875,1
0.827331,0.391548,0.682342,1
0.272794,0.41372,0.136535,0
0.570679,0.455401,0.62865,1
0.588753,0.792075,0.728099,1
0.641264,0.926744,0.210651,1
0.391653,0.246837,0.290948,0
0.059862,0.416573,0.460708,1
0.272117,0.591611,0.496187,0
0.983158,0.178522,0.651163,1
0.592255,0.787728,0.07241,1
0.243115,0.701089,0.959359,1
0.49314,0.687455,0.97023,1
0.614172,0.180874,0.446341,1
0.42773,0.737318,0.701021,1
0.15388,0.161721,0.693603,1
0.75334,0.189782,0.525446,0
0.368325,0.176603,0.992459,1
0.964331,0.064861,0.1235,0
0.765957,0.082852,0.039297,0
0.770314,0.009518,0.393495,0
0.19042,0.839866,0.390304,1
0.577158,0.091317,0.105731,0
0.253064,0.799364,0.157026,0
0.989145,0.682501,0.742904,1
0.859108,0.735361,0.318042,1
0.800228,0.441569,0.030863,0
0.524436,0.070184,0.825287,1
0.079734,0.218776,0.679238,1
0.058634,0.069534,0.888318,1
0.16088,0.994081,0.366827,1
0.793411,0.523881,0.420346,1
0.206369,0.163244,0.140008,1
0.898607,0.458077,0.888923,1
0.899647,0.919817,0.265006,1
0.99,0.090285,0.718837,0
0.309084,0.398069,0.339884,0
0.467621,0.228195,0.003497,0
0.222263,0.37035,0.042434,1
0.894233,0.462807,0.798234,1
0.626063,0.938273,0.166066,1
0.396329,0.054981,0.223489,0
0.974797,0.488522,0.720063,1
0.578821,0.438895,0.03451,0
0.836968,0.37442,0.255617,0
0.602628,0.259139,0.933103,1
0.629501,0.975568,0.840575,1
0.438354,0.638805,0.624335,0
0.577052,0.790431,0.589085,1
0.845416,0.812604,0.269348,1
0.30111,0.989442,0.78501,1
0.428317,0.81955,0.767845,1
0.193957,0.023454,0.569873,0
0.282617,0.502972,0.621481,1
0.478517,0.462051,0.435847,1
0.100847,0.060174,0.981302,1
0.850609,0.570383,0.651285,1
0.382968,0.920664,0.51623,1
0.910068,0.301234,0.564012,1
0.120774,0.331851,0.603669,1
0.355327,0.173535,0.111307,0
0.676517,0.732817,0.550064,1
0.194856,0.985941,0.07189,1
0.046108,0.053184,0.97362,1
0.623579,0.624901,0.592741,0
0.54554,0.108964,0.690631,0
0.410218,0.254636,0.793998,1
0.586501,0.397662,0.845737,1
0.57121,0.957075,0.579774,1
0.689862,0.12983,0.402755,0
0.115762,0.474673,0.180413,0
0.527872,0.154025,0.058576,0
0.778933,0.651345,0.157985,1
0.760316,0.848645,0.780085,1
0.103273,0.574079,0.701532,1
0.97174,0.547265,0.631605,1
0.504317,0.211372,0.790683,1
0.341224,0.193431,0.078881,0
0.668114,0.259319,0.618864,1
0.413364,0.677469,0.347429,1
0.328797,0.505441,0.516766,0
0.354068,0.296845,0.259637,0
0.870927,0.9612,0.147105,1
0.508441,0.77874,0.385607,0
0.990111,0.176282,0.206924,0
0.369735,0.285831,0.78833,0
0.545165,0.407189,0.233823,0
0.084649,0.58128,0.150812,0
0.086712,0.667607,0.502559,1
0.964451,0.762226,0.898137,1
0.723394,0.045234,0.678043,0
0.823978,0.063642,0.244582,0
0.23995,0.451533,0.145407,0
0.737372,0.933767,0.647538,1
0.340938,0.881392,0.241055,1
0.46265,0.391894,0.839047,1
0.059493,0.341601,0.990161,0
0.103817,0.888296,0.859329,1
0.933531,0.537368,0.05903,0
0.601022,0.303637,0.571593,1
0.755177,0.717028,0.450656,1
0.650767,0.098186,0.77509,1
0.979577,0.016137,0.417291,0
0.408051,0.256332,0.991603,1
0.597945,0.981764,0.491489,1
0.870023,0.350812,0.528975,1
0.888182,0.588033,0.561058,1
0.891673,0.132643,0.330169,0
0.849675,0.780854,0.139381,1
0.879044,0.914502,0.492144,1
0.93064,0.909465,0.300835,1
0.165786,0.292432,0.806244,1
0.27418,0.297727,0.465493,0
0.64855,0.994499,0.947767,1
0.582506,0.50882,0.025916,0
0.641474,0.35611,0.12101,0
0.136954,0.260416,0.991602,0
0.174907,0.483741,0.874626,1
0.393187,0.175454,0.444233,0
0.467903,0.250471,0.322699,0
0.548213,0.788221,0.886299,1
0.782686,0.834064,0.733498,1
0.342866,0.759443,0.839376,1
0.115544,0.960417,0.475485,1
0.22082,0.467082,0.26849,0
0.950823,0.143109,0.501274,0
0.318586,0.945539,0.902994,1
0.195998,0.225686,0.528574,0
0.0139,0.414868,0.940986,1
0.248918,0.674481,0.161766,1
0.433903,0.001133,0.576127,0
0.96155,0.051604,0.801957,1
0.518702,0.07044,0.5781,0
0.213575,0.079366,0.81354,1
0.024899,0.716531,0.318646,1
0.942218,0.84725,0.965124,1
0.262104,0.906109,0.752712,1
0.580563,0.914509,0.102795,0
0.915643,0.67895,0.563914,1
0.730562,0.365866,0.059544,0
0.436324,0.637672,0.718792,1
0.717046,0.532328,0.182052,0
0.248845,0.500725,0.962859,1
0.347957,0.927982,0.147168,1
0.834055,0.899911,0.121072,1
0.814385,0.223892,0.429079,0
0.902844,0.993025,0.607217,1
0.358873,0.666789,0.882677,1
0.304444,0.601465,0.445096,0
0.133782,0.627176,0.763444,1
0.127891,0.7263,0.573692,1
0.654253,0.720889,0.085899,1
0.620771,0.206996,0.902934,1
0.430907,0.332007,0.165167,0
0.325015,0.772413,0.967166,1
0.439181,0.849841,0.479085,1
0.451284,0.924211,0.765124,1
0.551362,0.528563,0.967711,1
0.254849,0.541399,0.155093,0
0.262272,0.241017,0.397403,0
0.448031,0.300331,0.318191,0
0.63235,0.483385,0.212677,0
0.255784,0.179836,0.641257,1
0.029671,0.120334,0.438589,0
0.044538,0.203706,0.066009,0
0.732278,0.033712,0.275147,0
0.575124,0.430267,0.896239,1
0.671294,0.293636,0.720447,1
0.593979,0.03863,0.998278,1
0.522031,0.210949,0.183682,0
0.390805,0.824969,0.47278,1
0.945304,0.9114,0.901446,1
0.115096,0.967487,0.585744,1
0.001193,0.860922,0.83451,1
0.291173,0.730747,0.413712,1
0.024376,0.134151,0.081778,0
0.17281,0.080048,0.844695,1
0.29102,0.028368,0.472656,0
0.853341,0.945467,0.102291,1
0.856831,0.003729,0.788491,0
0.971215,0.37423,0.819311,1
0.235138,0.653818,0.548727,1
0.384546,0.96247,0.488778,1
0.096612,0.570584,0.027265,0
0.650643,0.87199,0.964281,1
0.900361,0.436932,0.623492,1
0.38238,0.725812,0.552341,1
0.729549,0.340826,0.211126,0
0.715065,0.030428,0.673173,0
0.684256,0.221893,0.476514,1
0.184351,0.965323,0.477723,1
0.535882,0.505016,0.550392,1
0.376987,0.514669,0.128174,0
0.951601,0.751695,0.031029,0
0.477485,0.583397,0.57319,1
0.924225,0.784345,0.907805,1
0.814779,0.580974,0.589491,1
0.802874,0.065997,0.567835,0
0.031313,0.04555,0.268183,0
0.55058,0.818604,0.753728,1
0.333255,0.881932,0.204903,1
0.633599,0.235957,0.618837,1
0.819359,0.19202,0.318108,0
0.976365,0.225907,0.382863,0
0.806887,0.972385,0.290165,1
0.038375,0.858031,0.596984,0
0.903583,0.865197,0.636892,1
0.683771,0.390615,0.381724,1
0.272531,0.586655,0.301874,1
0.822616,0.920741,0.017196,1
0.112752,0.33533,0.38555,1
0.561251,0.768442,0.880267,1
0.740795,0.170425,0.977908,1
0.028449,0.574888,0.848872,1
0.440063,0.48576,0.386188,1
0.876378,0.767941,0.140847,1
0.354577,0.442748,0.055023,0
0.363471,0.072243,0.819175,1
0.407594,0.204718,0.565341,0
0.973159,0.445603,0.336975,0
0.61604,0.314876,0.49312,1
0.889766,0.341986,0.576523,1
0.827751,0.962742,0.453659,1
0.730651,0.594534,0.853044,0
0.037275,0.908098,0.262413,1
0.98034,0.08158,0.876983,1
0.286322,0.442319,0.356771,0
0.887924,0.693774,0.973445,1
0.008645,0.46656,0.14844,0
0.808552,0.724991,0.228229,1
0.687703,0.681916,0.340419,1
0.276435,0.193456,0.50358,0
0.101545,0.766022,0.714467,0
0.847606,0.591446,0.469815,1
0.033759,0.826616,0.393403,1
0.520366,0.366842,0.425642,0
0.833407,0.57411,0.42742,1
0.299085,0.655677,0.278248,1
0.337576,0.618695,0.405136,1
0.812157,0.908746,0.927737,1
0.674738,0.642201,0.995601,1
0.233633,0.465411,0.656273,1
0.292011,0.049668,0.189068,0
0.41653,0.614738,0.341383,1
0.188835,0.768832,0.891903,1
0.424488,0.170144,0.474708,0
0.788845,0.879874,0.376072,1
0.788587,0.303803,0.5147,1
0.946004,0.510297,0.98568,1
0.975707,0.64195,0.447029,1
0.691628,0.636125,0.080079,0
0.250849,0.421489,0.358088,0
0.190308,0.249984,0.927621,1
0.420147,0.402324,0.376858,0
0.282182,0.752959,0.809999,0
0.056755,0.324694,0.534091,0
0.834995,0.519767,0.182385,0
0.161705,0.629442,0.078401,0
0.265552,0.158504,0.961505,1
0.580007,0.319586,0.956103,1
0.569585,0.883723,0.385109,1
0.286031,0.761997,0.198712,1
0.514932,0.008703,0.638986,0
0.333419,0.17307,0.574449,0
0.692847,0.756863,0.979126,1
0.386286,0.057518,0.707892,0
0.216049,0.669393,0.168232,1
0.988979,0.124327,0.566373,0
0.008045,0.951513,0.548293,1
0.713479,0.747035,0.862302,1
0.755745,0.501284,0.800107,0
0.674364,0.37455,0.257567,0
0.131404,0.236686,0.221752,0
0.294229,0.929674,0.16952,1
0.599041,0.337778,0.306329,0
0.462123,0.872733,0.146566,1
0.824211,0.694888,0.764254,1
0.441901,0.626554,0.766104,1
0.127828,0.566207,0.2868,1
0.940758,0.544394,0.16939,1
0.781087,0.391169,0.589854,0
0.320826,0.759404,0.585597,1
0.097172,0.891957,0.507884,1
0.764657,0.654478,0.02945,0
0.349347,0.793734,0.126539,1
0.420267,0.892674,0.988908,1
0.458859,0.275701,0.350283,0
0.8201,0.519701,0.471773,1
0.910872,0.061619,0.676505,0
0.821028,0.262096,0.151552,0
0.154042,0.659465,0.477496,1
0.313926,0.506974,0.507564,1
0.300692,0.634131,0.454521,1
0.526781,0.443423,0.269048,0
0.719133,0.61936,0.385249,1
0.139051,0.857053,0.140404,0
0.918674,0.816939,0.281611,1
0.079027,0.433189,0.657904,1
0.092645,0.135392,0.151759,0
0.642377,0.659351,0.069833,0
0.293467,0.524381,0.664033,1
0.967804,0.933112,0.805896,1
0.552447,0.191139,0.226156,0
0.048184,0.366586,0.741427,1
0.183513,0.023029,0.706562,0
0.456237,0.36446,0.495613,1
0.499869,0.647401,0.95547,1
0.306736,0.025295,0.0853,0
0.549691,0.749362,0.420448,1
0.682445,0.226338,0.204417,0
0.417496,0.430599,0.926401,1
0.79719,0.667825,0.432537,1
0.690864,0.139092,0.243236,0
0.503569,0.738878,0.695989,0
0.38626,0.651456,0.145671,0
0.676761,0.230996,0.293193,0
0.980358,0.71367,0.74395,1
0.940009,0.948397,0.897701,1
0.378977,0.824101,0.823195,1
0.491903,0.255726,0.156858,0
0.394838,0.40012,0.32986,0
0.138989,0.025841,0.901858,1
0.677307,0.047521,0.218237,0
0.278541,0.511457,0.580519,1
0.225113,0.324463,0.921709,1
0.272845,0.819409,0.522624,1
0.643481,0.345812,0.828,1
0.601551,0.984889,0.318144,1
0.38499,0.648032,0.894808,1
0.673883,0.796664,0.049215,1
0.844189,0.267477,0.70526,1
0.77894,0.285773,0.381622,1
0.610248,0.303326,0.169163,0
0.122725,0.691815,0.534917,1
0.037621,0.362911,0.901602,1
0.347781,0.219739,0.635565,1
0.867774,0.530369,0.256744,0
0.327016,0.305985,0.892855,1
0.573476,0.598112,0.293926,1
0.883887,0.675576,0.356462,1
0.978901,0.525652,0.377221,1
0.217454,0.912168,0.867843,1
0.275064,0.769443,0.894261,1
0.989181,0.529822,0.355613,1
0.060184,0.612385,0.398602,1
0.918371,0.291451,0.558406,1
0.889565,0.852362,0.844269,1
0.527914,0.200724,0.267574,0
0.726385,0.644823,0.608441,1
0.556966,0.476279,0.198905,0
0.245707,0.093159,0.454874,0
0.622993,0.810517,0.091824,1
0.422881,0.490454,0.070366,0
0.781911,0.6288,0.833104,1
0.48114,0.67737,0.44492,0
0.878097,0.712523,0.515867,1
0.357328,0.1243,0.548318,0
0.600591,0.747252,0.746332,1
0.840416,0.201199,0.081171,0
0.01171,0.17302,0.146573,0
0.663484,0.216964,0.77585,1
0.845768,0.60895,0.116854,0
0.286304,0.561802,0.335954,1
0.27431,0.851851,0.768886,1
0.97615,0.317198,0.545935,1
0.064442,0.29226,0.423035,0
0.493476,0.504233,0.36826,1
0.677263,0.51486,0.939793,1
0.731832,0.71564,0.786146,1
0.324574,0.903031,0.904516,1
0.464811,0.240464,0.775287,1
0.092306,0.544169,0.370756,0
0.86137,0.916722,0.645199,1
0.208969,0.068225,0.830679,1
0.572472,0.198932,0.207623,0
0.713801,0.147409,0.59048,0
0.863052,0.376621,0.023212,0
0.279637,0.927759,0.798513,1
0.168211,0.573796,0.483569,1
0.117956,0.854355,0.32897,1
0.771044,0.974199,0.905149,1
0.042418,0.735826,0.682463,1
0.934759,0.890117,0.864635,1
0.037519,0.45511,0.094174,0
0.831736,0.117409,0.088183,0
0.045161,0.886726,0.855831,1
0.460501,0.339394,0.473893,1
0.193737,0.802893,0.557784,1
0.777059,0.462928,0.944806,1
0.198742,0.627266,0.434364,1
0.517359,0.298993,0.782065,1
0.754111,0.876269,0.455449,1
0.993677,0.543659,0.697222,0
0.430364,0.553048,0.252204,1
0.892445,0.726127,0.46932,0
0.528995,0.027096,0.050946,0
0.490041,0.995783,0.125516,1
0.623022,0.559908,0.822294,1
0.858905,0.604355,0.695265,1
0.480601,0.150707,0.198846,0
0.694375,0.896098,0.513114,1
0.449125,0.765347,0.015587,0
0.491451,0.484935,0.427746,0
0.512047,0.478719,0.326491,0
0.47448,0.452034,0.690877,0
0.011937,0.513166,0.237872,0
0.117512,0.933168,0.483853,1
0.083866,0.682728,0.072376,0
0.5788,0.585517,0.902992,0
0.350847,0.91861,0.369489,1
0.403525,0.797265,0.862754,1
0.275969,0.189239,0.917672,1
0.641284,0.608545,0.847961,1
0.121702,0.085825,0.524063,0
0.018987,0.007908,0.83734,1
0.690645,0.909746,0.88111,1
0.49524,0.784101,0.297363,1
0.70268,0.66688,0.68839,1
0.464123,0.55114,0.02176,0
0.740387,0.939463,0.490541,1
0.547983,0.338496,0.034875,0
0.42434,0.558966,0.908913,1
0.566888,0.746251,0.546187,1
0.655968,0.427293,0.526976,1
0.21138,0.824369,0.997309,1
0.491226,0.685696,0.020249,0
0.236823,0.042033,0.695447,0
0.981495,0.18598,0.358873,0
0.524492,0.393774,0.199151,0
0.952741,0.108057,0.392157,0
0.854311,0.938375,0.777166,1
0.365649,0.304137,0.661489,1
0.128496,0.658795,0.49109,1
0.344473,0.511367,0.575073,1
0.553414,0.270513,0.558508,1
0.456512,0.917411,0.064368,1
0.311169,0.263544,0.929847,1
0.371622,0.321999,0.783543,1
0.260359,0.560705,0.736216,1
0.864846,0.397699,0.20303,0
0.056486,0.694149,0.613067,1
0.205503,0.188133,0.982274,1
0.458664,0.540777,0.293818,1
0.458166,0.358212,0.896191,1
0.621768,0.826036,0.033228,1
0.148024,0.816801,0.219312,1
0.377487,0.955559,0.034379,1
0.35324,0.237434,0.235664,0
0.931584,0.848761,0.810699,1
0.036887,0.792971,0.896017,1
0.333731,0.189828,0.410725,0
0.548055,0.306909,0.561234,1
0.132936,0.594491,0.163201,0
0.411271,0.382539,0.689353,1
0.33808,0.723761,0.031075,0
0.961196,0.266764,0.101036,0
0.115515,0.911765,0.029847,1
0.704705,0.925895,0.647962,0
0.115713,0.058678,0.830342,1
0.365609,0.391571,0.833601,1
0.986061,0.996833,0.779517,1
0.379353,0.468866,0.186079,0
0.192615,0.217179,0.408752,0
0.48396,0.509815,0.04657,0
0.421559,0.076441,0.751889,1
0.002331,0.399846,0.164687,0
0.458542,0.995061,0.781824,1
0.386612,0.615421,0.322692,1
0.612227,0.102202,0.770009,1
0.571081,0.956119,0.70902,1
0.173286,0.117764,0.917518,1
0.62759,0.96412,0.256715,0
0.040554,0.008596,0.175401,1
0.408461,0.340114,0.160924,0
0.335157,0.942779,0.69116,1
0.558175,0.013844,0.094428,0
0.116076,0.864467,0.161969,1
0.820551,0.871019,0.450852,1
0.988782,0.368365,0.651087,1
0.332468,0.907833,0.665522,1
0.91643,0.840953,0.415909,1
0.181055,0.576861,0.191882,0
0.519616,0.883073,0.237975,0
0.896919,0.332428,0.248182,1
0.196883,0.410177,0.700158,0
0.281181,0.151003,0.011254,0
0.519384,0.662369,0.886341,1
0.570176,0.55186,0.224867,0
0.392794,0.640804,0.811503,1
0.217652,0.003377,0.09005,0
0.886452,0.32805,0.815067,1
0.660489,0.063241,0.796371,1
0.473435,0.496525,0.874817,1
0.647539,0.886101,0.024561,1
0.548445,0.910933,0.018758,1
0.462771,0.24365,0.605228,1
0.884456,0.416726,0.429413,1
0.420122,0.51949,0.839385,1
0.847545,0.654449,0.089927,0
0.717699,0.886329,0.365399,1
0.382834,0.240209,0.945763,0
0.126301,0.970355,0.197284,1
0.881252,0.216067,0.793376,1
0.459734,0.398599,0.199576,0
0.81533,0.629017,0.446294,1
0.148496,0.285673,0.542024,1
0.940123,0.631979,0.504072,1
0.518284,0.869501,0.848962,1
0.109701,0.794723,0.931504,1
0.765046,0.128781,0.910764,1
0.344869,0.704137,0.99033,1
0.102727,0.189899,0.148782,0
0.818922,0.595104,0.153496,0
0.88078,0.695549,0.963472,1
0.327511,0.46754,0.478717,1
0.337023,0.327674,0.746921,1
0.122387,0.678422,0.682736,1
0.807208,0.593496,0.533728,1
0.297617,0.524054,0.956694,1
0.713962,0.105468,0.318397,0
0.700581,0.47192,0.500298,1
0.167458,0.463766,0.402254,1
0.931306,0.881001,0.340761,1
0.208662,0.087674,0.715061,1
0.766103,0.397792,0.218475,0
0.991287,0.752232,0.72539,1
0.27627,0.682082,0.689254,1
0.787556,0.007643,0.523112,0
0.479581,0.023402,0.069479,0
0.487184,0.471759,0.141999,0
0.352742,0.482786,0.686822,1
0.570474,0.401878,0.892469,1
0.799675,0.110936,0.909895,1
0.863171,0.635282,0.079846,0
0.317347,0.76913,0.129659,1
0.776779,0.6528,0.59304,1
0.676212,0.662547,0.90341,1
0.134296,0.045401,0.581886,0
0.528203,0.268702,0.04843,1
0.67059,0.94093,0.435249,1
0.051859,0.345138,0.261212,0
0.98042,0.341084,0.054456,0
0.110205,0.18414,0.402664,0
0.836944,0.995735,0.14333,1
0.658253,0.046732,0.676554,0
0.092164,0.258434,0.279581,0
0.527151,0.328036,0.71905,1
0.268951,0.154292,0.668007,1
0.499446,0.92925,0.235834,1
0.270319,0.290315,0.777637,1
0.474472,0.180293,0.267502,0
0.176017,0.410859,0.824578,1
0.457609,0.501128,0.626822,1
0.75957,0.906433,0.170131,1
0.234455,0.889212,0.484458,1
0.043497,0.152458,0.824231,1
0.081699,0.060056,0.022792,0
0.350393,0.800458,0.732553,1
0.980751,0.000046,0.136268,0
0.410925,0.960877,0.991051,1
0.461984,0.617869,0.418305,1
0.524278,0.588464,0.508271,1
0.477654,0.99276,0.262134,1
0.145207,0.086357,0.064082,0
0.146442,0.086898,0.578932,0
0.887359,0.311479,0.321697,0
0.311549,0.457992,0.024857,0
0.418849,0.015899,0.59101,0
0.63378,0.009307,0.102371,0
0.597784,0.61067,0.916803,0
0.603403,0.17893,0.596592,0
0.265311,0.660703,0.975534,1
0.747608,0.554462,0.908606,1
0.865945,0.230296,0.503069,0
0.688297,0.527953,0.899978,1
0.543867,0.490984,0.987992,1
0.500307,0.090355,0.335696,1
0.701034,0.252492,0.173517,0
0.431441,0.770139,0.05303,1
0.43082,0.028556,0.108496,0
0.583032,0.017093,0.8134,1
0.247415,0.316463,0.62647,1
0.84442,0.526444,0.042841,0
0.017422,0.030825,0.565932,0
0.12121,0.901659,0.615824,1
0.15414,0.789371,0.126666,1
0.559484,0.179721,0.282328,0
0.208304,0.390851,0.16872,0
0.407964,0.982152,0.240302,1
0.298599,0.866803,0.591093,1
0.393227,0.633963,0.531303,1
0.664798,0.097227,0.928395,1
0.998885,0.544215,0.608254,1
0.333569,0.734949,0.738613,1
0.914672,0.020933,0.883368,1
0.411803,0.05208,0.914324,1
0.034225,0.154619,0.475146,0
0.021415,0.066231,0.475842,0
0.700203,0.007137,0.825305,1
0.104395,0.753698,0.150996,1
0.297896,0.75928,0.256295,1
0.494206,0.994939,0.524519,1
0.015866,0.407882,0.531851,1
0.45998,0.44617,0.24743,0
0.600802,0.722605,0.827042,1
0.788842,0.302878,0.036848,0
0.310039,0.862183,0.854052,1
0.615854,0.00504,0.517716,0
0.764326,0.77404,0.545217,1
0.768946,0.069728,0.667411,0
0.477627,0.199255,0.212474,0
0.645437,0.459931,0.43181,1
0.182524,0.258846,0.868467,1
0.561739,0.905346,0.460406,1
0.767497,0.314453,0.286207,0
0.319515,0.803952,0.297091,0
0.577966,0.842338,0.342366,1
0.912068,0.009768,0.13171,0
0.20905,0.344211,0.327294,0
0.804148,0.759134,0.100712,1
0.017974,0.96921,0.958051,1
0.874519,0.418452,0.451489,1
0.732913,0.737725,0.025346,1
0.541652,0.322463,0.136257,0
0.16479,0.478649,0.466525,0
0.488434,0.598263,0.466549,1
0.942474,0.793873,0.551973,1
0.552981,0.652713,0.733297,1
0.621896,0.691345,0.150658,1
0.109788,0.602175,0.138414,0
0.339883,0.163784,0.895141,1
0.486264,0.03139,0.001135,0
0.510055,0.467687,0.727918,1
0.065942,0.19446,0.69598,0
0.988332,0.247947,0.755042,1
0.900663,0.488334,0.112254,0
0.179668,0.262937,0.018952,0
0.865116,0.15739,0.132147,0
0.321197,0.02728,0.086518,0
0.058703,0.087677,0.458513,0
0.555378,0.186424,0.56725,0
0.380905,0.263223,0.629742,1
0.511186,0.384778,0.910558,1
0.873116,0.022803,0.934415,0
0.285764,0.953399,0.342235,1
0.11078,0.47441,0.35587,1
0.501707,0.442415,0.239431,0
0.530107,0.697973,0.129157,0
0.8844,0.696436,0.706812,1
0.959659,0.336548,0.634543,1
0.721335,0.545097,0.882701,1
0.567914,0.817114,0.647235,1
0.77048,0.989502,0.00454,1
0.46389,0.360436,0.313232,0
0.802856,0.55269,0.526007,1
0.250649,0.655193,0.418443,1
0.35161,0.125248,0.400349,0
0.461814,0.034883,0.782118,1
0.579994,0.664816,0.777604,1
0.481908,0.424834,0.001567,0
0.414316,0.00613,0.133634,0
0.366587,0.446892,0.843812,1
0.999581,0.369813,0.502403,1
0.024999,0.920877,0.385273,1
0.046117,0.785651,0.687884,1
0.820539,0.469998,0.691086,1
0.134804,0.468685,0.548438,1
0.893522,0.550033,0.869109,1
0.556177,0.002735,0.186031,0
0.449645,0.029835,0.092193,0
0.399668,0.594624,0.699459,1
0.515476,0.084724,0.80129,1
0.870378,0.489169,0.069513,0
0.959167,0.760628,0.091432,0
0.2293,0.639898,0.710688,1
0.189919,0.579794,0.430653,1
0.582542,0.616712,0.668866,0
0.646558,0.761088,0.48141,0
0.355693,0.180862,0.470893,0
0.265611,0.272177,0.432762,0
0.761353,0.502303,0.826912,1
0.262916,0.918375,0.814497,1
0.558247,0.525181,0.61504,1
0.104966,0.045686,0.494263,0
0.662409,0.163121,0.719703,1
0.92421,0.201106,0.355186,0
0.381989,0.826109,0.15106,1
0.098277,0.58385,0.783597,1
0.086144,0.610506,0.58015,1
0.528856,0.394642,0.84129,0
0.919824,0.456326,0.83528,0
0.502028,0.329536,0.712305,1
0.492674,0.432002,0.473399,1
0.63312,0.828615,0.69679,0
0.654695,0.84788,0.662714,1
0.431709,0.446307,0.612606,1
0.056805,0.192749,0.866928,1
0.587404,0.708215,0.672771,1
0.16453,0.508046,0.532016,1
0.837586,0.244314,0.831003,1
0.676327,0.304397,0.747149,1
0.133001,0.443934,0.324548,0
0.291798,0.987293,0.54067,1
0.433579,0.153269,0.241354,0
0.34604,0.108274,0.076035,0
0.816495,0.748834,0.440668,1
0.256865,0.972714,0.647587,0
0.217015,0.478586,0.424707,1
0.782989,0.171849,0.202777,0
0.615795,0.527352,0.703693,1
0.514621,0.244356,0.631103,1
0.397645,0.872487,0.438583,1
0.98076,0.514645,0.677136,1
0.263465,0.117796,0.778284,1
0.090501,0.425866,0.614786,1
0.904453,0.039485,0.200851,0
0.21136,0.403654,0.603432,1
0.931007,0.307118,0.734754,1
0.551489,0.365852,0.393823,0
0.238325,0.832436,0.692826,1
0.347063,0.369956,0.01632,0
0.487769,0.794633,0.130849,1
0.220486,0.745663,0.885802,1
0.785154,0.086645,0.812386,1
0.490316,0.415813,0.823679,1
0.72294,0.558429,0.866959,1
0.924282,0.260776,0.223552,0
0.093203,0.916408,0.381686,1
0.286349,0.398032,0.050783,0
0.192653,0.181656,0.352384,0
0.92732,0.23818,0.538079,0
0.324847,0.35046,0.708992,1
0.76628,0.532667,0.236476,0
0.091087,0.103428,0.763652,0
0.364225,0.987235,0.177964,1
0.903606,0.559678,0.89771,1
0.957709,0.948524,0.964085,1
0.130169,0.316463,0.563503,0
0.554657,0.101574,0.769968,1
0.452053,0.478955,0.694674,1
0.011616,0.931181,0.707554,1
0.034603,0.471202,0.118062,0
0.458415,0.296052,0.85627,1
0.855733,0.753978,0.551973,1
0.702471,0.516054,0.963814,1
0.832522,0.527313,0.89014,1
0.628899,0.660105,0.266674,0
0.13905,0.961379,0.299276,1
0.892523,0.006821,0.253366,0
0.478041,0.371455,0.325949,0
0.667517,0.182212,0.298467,0
0.936191,0.85047,0.336681,1
0.366505,0.300489,0.471296,0
0.827807,0.361431,0.586205,1
0.02153,0.852909,0.537655,1
0.814254,0.83696,0.311244,1
0.843786,0.564638,0.633903,1
